job_id,actor_id,event,language,time_spent,org,ds
604,1031,skip,Italian,12,C,11/23/2020
605,1037,skip,Hindi,51,A,11/29/2020
606,1032,skip,Persian,32,B,11/16/2020
607,1038,skip,Italian,69,D,11/5/2020
608,1010,decision,Persian,32,C,11/21/2020
609,1005,decision,Italian,26,C,11/10/2020
610,1014,skip,French,46,D,11/7/2020
611,1037,skip,English,27,C,11/6/2020
612,1049,skip,Italian,60,C,11/17/2020
613,1037,decision,French,97,A,11/14/2020
614,1005,transfer,English,29,A,11/7/2020
615,1017,transfer,Persian,13,D,11/18/2020
616,1025,decision,Hindi,63,D,11/27/2020
617,1045,transfer,Hindi,112,D,11/8/2020
618,1005,transfer,Arabic,51,D,11/22/2020
619,1044,skip,Persian,67,C,11/7/2020
620,1019,transfer,Persian,107,C,11/12/2020
621,1005,skip,Italian,40,B,11/16/2020
622,1041,decision,English,41,A,11/3/2020
623,1011,decision,Persian,24,D,11/28/2020
624,1002,transfer,Persian,59,B,11/18/2020
625,1016,skip,French,26,D,11/12/2020
626,1025,decision,English,18,A,11/22/2020
627,1046,skip,Hindi,90,D,11/9/2020
628,1002,skip,Arabic,49,A,11/7/2020
629,1035,transfer,Italian,89,C,11/13/2020
630,1029,skip,French,33,B,11/30/2020
631,1031,transfer,Italian,55,C,11/15/2020
632,1005,decision,Persian,67,C,11/6/2020
633,1002,decision,Persian,30,C,11/23/2020
634,1044,skip,Persian,52,D,11/17/2020
635,1036,decision,Hindi,40,D,11/2/2020
636,1038,skip,French,13,D,11/1/2020
637,1037,transfer,French,76,D,11/4/2020
638,1017,skip,Persian,96,B,11/24/2020
639,1033,skip,Arabic,14,C,11/23/2020
640,1026,skip,Persian,119,C,11/28/2020
641,1011,skip,French,102,A,11/29/2020
642,1008,decision,Arabic,93,B,11/12/2020
643,1009,transfer,Italian,55,D,11/20/2020
644,1024,skip,English,32,C,11/25/2020
645,1035,decision,Persian,120,A,11/30/2020
646,1020,transfer,Arabic,52,A,11/23/2020
647,1026,skip,Italian,85,B,11/5/2020
648,1036,decision,French,14,C,11/24/2020
649,1012,transfer,Hindi,61,B,11/26/2020
650,1004,decision,Italian,71,A,11/3/2020
651,1023,skip,Persian,39,C,11/20/2020
652,1003,skip,Italian,120,B,11/30/2020
653,1010,decision,Arabic,98,C,11/7/2020
654,1003,transfer,Persian,107,C,11/30/2020
655,1004,decision,Persian,70,B,11/29/2020
656,1050,decision,Hindi,61,B,11/22/2020
657,1034,transfer,Persian,65,B,11/6/2020
658,1003,transfer,Arabic,40,C,11/25/2020
659,1013,decision,Hindi,74,D,11/7/2020
660,1044,decision,English,27,C,11/18/2020
661,1006,decision,French,64,C,11/22/2020
662,1032,transfer,French,43,C,11/17/2020
663,1019,decision,Arabic,73,A,11/2/2020
664,1035,decision,Persian,84,A,11/27/2020
665,1040,decision,Italian,93,D,11/9/2020
666,1046,decision,Hindi,50,C,11/12/2020
667,1034,skip,Persian,95,C,11/1/2020
668,1030,decision,Hindi,108,A,11/18/2020
669,1047,skip,French,55,A,11/10/2020
670,1019,decision,Hindi,84,B,11/6/2020
671,1048,decision,Italian,64,A,11/5/2020
672,1001,transfer,Italian,80,C,11/14/2020
673,1010,skip,French,95,B,11/7/2020
674,1003,decision,Arabic,29,B,11/12/2020
675,1038,transfer,Italian,65,B,11/15/2020
676,1007,decision,Italian,87,A,11/25/2020
677,1005,skip,English,56,B,11/14/2020
678,1009,skip,Persian,29,D,11/7/2020
679,1022,transfer,Italian,19,C,11/25/2020
680,1043,skip,Italian,24,D,11/19/2020
681,1007,skip,Arabic,113,B,11/13/2020
682,1005,decision,Hindi,118,B,11/3/2020
683,1044,transfer,Hindi,27,D,11/13/2020
684,1009,skip,Arabic,95,A,11/18/2020
685,1026,decision,Hindi,67,B,11/21/2020
686,1002,skip,English,118,A,11/18/2020
687,1021,skip,Persian,64,A,11/10/2020
688,1032,skip,Hindi,97,A,11/6/2020
689,1025,skip,French,62,C,11/18/2020
690,1011,skip,English,28,C,11/11/2020
691,1028,transfer,French,46,D,11/9/2020
692,1020,skip,Persian,70,B,11/8/2020
693,1026,decision,Persian,14,C,11/10/2020
694,1023,skip,Hindi,41,A,11/20/2020
695,1016,skip,Arabic,119,B,11/18/2020
696,1024,transfer,Italian,83,B,11/14/2020
697,1006,skip,Hindi,71,C,11/6/2020
698,1043,decision,Italian,78,B,11/29/2020
699,1013,skip,Persian,54,A,11/22/2020
700,1009,decision,Hindi,28,C,11/4/2020
701,1020,decision,Hindi,59,B,11/20/2020
702,1028,transfer,Hindi,81,B,11/1/2020
703,1046,decision,Arabic,23,A,11/14/2020
704,1037,transfer,French,71,A,11/18/2020
705,1035,transfer,Italian,87,B,11/14/2020
706,1012,transfer,Italian,67,A,11/24/2020
707,1026,decision,Persian,72,C,11/14/2020
708,1042,skip,Arabic,118,C,11/17/2020
709,1046,transfer,English,82,B,11/30/2020
710,1035,decision,Italian,99,D,11/8/2020
711,1016,skip,Hindi,62,A,11/18/2020
712,1003,skip,French,56,C,11/30/2020
713,1024,skip,Hindi,80,A,11/6/2020
714,1025,skip,Arabic,69,A,11/2/2020
715,1025,skip,English,82,B,11/1/2020
716,1027,decision,English,71,B,11/25/2020
717,1044,skip,Hindi,115,D,11/28/2020
718,1003,skip,French,48,D,11/24/2020
719,1016,skip,Italian,73,C,11/3/2020
720,1006,transfer,Hindi,86,D,11/10/2020
721,1049,skip,Hindi,25,B,11/13/2020
722,1023,skip,English,71,C,11/8/2020
723,1045,decision,Arabic,80,B,11/3/2020
724,1036,decision,French,118,C,11/22/2020
725,1045,decision,Arabic,33,B,11/2/2020
726,1035,skip,French,97,B,11/29/2020
727,1022,transfer,English,45,A,11/30/2020
728,1020,transfer,Italian,20,B,11/5/2020
729,1035,decision,English,69,B,11/3/2020
730,1015,decision,Italian,27,A,11/9/2020
731,1034,skip,Italian,73,A,11/12/2020
732,1008,skip,Arabic,31,B,11/17/2020
733,1023,decision,English,82,B,11/5/2020
734,1002,skip,Persian,19,B,11/24/2020
735,1018,skip,English,80,B,11/8/2020
736,1036,transfer,Arabic,12,A,11/24/2020
737,1014,transfer,Persian,60,D,11/28/2020
738,1006,decision,Hindi,11,A,11/16/2020
739,1015,transfer,Arabic,76,C,11/27/2020
740,1016,decision,Arabic,34,C,11/3/2020
741,1018,transfer,Arabic,38,C,11/17/2020
742,1023,transfer,Hindi,109,A,11/30/2020
743,1042,transfer,Italian,55,C,11/10/2020
744,1033,skip,Italian,33,C,11/14/2020
745,1037,decision,Persian,100,A,11/15/2020
746,1018,decision,English,98,C,11/2/2020
747,1029,decision,French,23,A,11/3/2020
748,1035,transfer,Arabic,69,D,11/8/2020
749,1022,skip,Persian,80,A,11/13/2020
750,1039,skip,Persian,62,C,11/24/2020
751,1021,decision,Hindi,58,D,11/7/2020
752,1029,skip,Italian,43,A,11/2/2020
753,1002,skip,Persian,64,C,11/28/2020
754,1019,decision,Hindi,90,B,11/13/2020
755,1005,transfer,Arabic,44,C,11/10/2020
756,1049,skip,Persian,15,D,11/5/2020
757,1018,transfer,Arabic,91,C,11/1/2020
758,1037,transfer,Hindi,45,B,11/6/2020
759,1025,skip,Arabic,37,D,11/22/2020
760,1006,decision,English,112,D,11/14/2020
761,1042,transfer,French,116,B,11/11/2020
762,1007,decision,French,88,D,11/3/2020
763,1023,transfer,English,118,C,11/24/2020
764,1005,decision,Arabic,83,B,11/14/2020
765,1031,decision,Persian,40,D,11/7/2020
766,1042,decision,English,42,D,11/14/2020
767,1043,decision,French,29,C,11/8/2020
768,1004,decision,French,36,A,11/26/2020
769,1038,skip,English,76,A,11/7/2020
770,1003,decision,French,107,D,11/16/2020
771,1014,decision,Persian,43,D,11/20/2020
772,1009,decision,French,69,B,11/21/2020
773,1045,transfer,Arabic,55,B,11/30/2020
774,1028,transfer,English,66,A,11/1/2020
775,1013,skip,Arabic,33,D,11/3/2020
776,1034,skip,English,104,B,11/5/2020
777,1019,transfer,English,84,C,11/15/2020
778,1034,transfer,Italian,64,C,11/9/2020
779,1022,decision,Persian,70,D,11/16/2020
780,1005,decision,Hindi,90,D,11/28/2020
781,1028,decision,English,79,B,11/30/2020
782,1031,transfer,English,63,A,11/25/2020
783,1045,transfer,Arabic,73,D,11/20/2020
784,1036,decision,French,54,C,11/22/2020
785,1034,skip,Italian,25,B,11/21/2020
786,1017,skip,English,48,D,11/13/2020
787,1018,transfer,Persian,38,A,11/2/2020
788,1042,decision,English,39,D,11/15/2020
789,1035,skip,French,13,B,11/7/2020
790,1050,transfer,Arabic,41,B,11/18/2020
791,1045,skip,Italian,36,D,11/19/2020
792,1029,transfer,Persian,112,A,11/4/2020
793,1029,skip,English,24,A,11/20/2020
794,1008,transfer,French,38,A,11/20/2020
795,1015,transfer,French,70,C,11/21/2020
796,1050,transfer,Hindi,27,C,11/13/2020
797,1043,transfer,French,48,C,11/20/2020
798,1026,transfer,Persian,20,C,11/26/2020
799,1016,skip,Arabic,76,B,11/7/2020
800,1044,transfer,Italian,93,A,11/28/2020
801,1029,transfer,French,37,C,11/13/2020
802,1026,transfer,French,79,B,11/18/2020
803,1018,decision,Persian,64,C,11/18/2020
804,1020,decision,Hindi,109,C,11/21/2020
805,1018,decision,Hindi,68,A,11/18/2020
806,1025,skip,Hindi,29,C,11/5/2020
807,1047,decision,Italian,78,D,11/22/2020
808,1024,transfer,Persian,98,B,11/4/2020
809,1020,decision,Arabic,38,B,11/30/2020
810,1013,transfer,Italian,63,D,11/19/2020
811,1017,decision,French,98,C,11/12/2020
812,1013,skip,French,109,B,11/3/2020
813,1013,decision,Hindi,33,D,11/27/2020
814,1001,transfer,Arabic,107,B,11/18/2020
815,1030,skip,Italian,75,B,11/16/2020
816,1015,skip,Persian,104,A,11/20/2020
817,1012,transfer,English,107,D,11/20/2020
818,1019,transfer,Italian,31,D,11/12/2020
819,1017,transfer,English,105,A,11/4/2020
820,1035,skip,Arabic,38,D,11/11/2020
821,1019,decision,Hindi,83,B,11/24/2020
822,1019,transfer,Persian,28,A,11/19/2020
823,1009,skip,Arabic,10,B,11/18/2020
824,1027,transfer,Italian,21,C,11/15/2020
825,1039,transfer,French,21,B,11/1/2020
826,1031,transfer,Italian,57,C,11/20/2020
827,1044,skip,Italian,67,C,11/4/2020
828,1001,skip,French,110,B,11/2/2020
829,1014,decision,French,75,A,11/6/2020
830,1023,decision,English,39,A,11/2/2020
831,1036,transfer,Italian,48,D,11/10/2020
832,1032,transfer,Persian,99,D,11/9/2020
833,1023,skip,Arabic,91,B,11/17/2020
834,1014,skip,Italian,119,A,11/8/2020
835,1022,decision,Hindi,41,C,11/23/2020
836,1032,decision,Italian,87,B,11/28/2020
837,1036,skip,French,74,D,11/30/2020
838,1015,decision,French,80,B,11/17/2020
839,1043,skip,French,41,A,11/1/2020
840,1027,decision,Italian,26,B,11/11/2020
841,1001,skip,English,12,A,11/2/2020
842,1032,transfer,French,116,B,11/24/2020
843,1033,transfer,Italian,47,B,11/6/2020
844,1006,transfer,French,14,D,11/30/2020
845,1036,transfer,French,18,D,11/12/2020
846,1029,decision,English,40,B,11/8/2020
847,1040,decision,Italian,60,D,11/27/2020
848,1013,decision,English,26,A,11/1/2020
849,1002,skip,Persian,78,D,11/14/2020
850,1034,skip,Hindi,67,C,11/5/2020
851,1003,decision,Arabic,98,C,11/10/2020
852,1045,transfer,Persian,56,D,11/3/2020
853,1034,skip,Italian,93,D,11/1/2020
854,1037,transfer,English,63,D,11/26/2020
855,1022,transfer,English,39,D,11/6/2020
856,1004,transfer,English,42,D,11/14/2020
857,1028,transfer,French,61,C,11/15/2020
858,1030,skip,French,20,D,11/2/2020
859,1029,transfer,Arabic,38,A,11/4/2020
860,1020,decision,French,10,C,11/26/2020
861,1015,decision,English,97,A,11/1/2020
862,1037,transfer,Arabic,67,C,11/28/2020
863,1002,skip,Persian,33,B,11/30/2020
864,1038,transfer,Persian,43,C,11/4/2020
865,1019,skip,English,101,C,11/25/2020
866,1048,transfer,Hindi,112,C,11/4/2020
867,1024,skip,English,13,B,11/27/2020
868,1032,transfer,English,58,A,11/20/2020
869,1050,transfer,English,84,D,11/28/2020
870,1005,skip,Hindi,79,B,11/13/2020
871,1029,skip,French,83,C,11/30/2020
872,1019,transfer,Arabic,110,C,11/21/2020
873,1021,decision,Persian,65,C,11/25/2020
874,1048,decision,English,100,A,11/13/2020
875,1007,transfer,Italian,56,A,11/27/2020
876,1033,transfer,Persian,118,C,11/17/2020
877,1026,decision,Arabic,77,C,11/23/2020
878,1050,transfer,French,68,C,11/25/2020
879,1036,decision,Italian,71,C,11/7/2020
880,1009,transfer,English,92,A,11/4/2020
881,1034,transfer,Arabic,108,C,11/12/2020
882,1043,skip,Hindi,116,D,11/30/2020
883,1014,transfer,Persian,81,C,11/1/2020
884,1028,transfer,Arabic,100,A,11/25/2020
885,1041,transfer,Arabic,72,A,11/4/2020
886,1026,decision,Persian,41,A,11/9/2020
887,1039,transfer,Hindi,98,A,11/11/2020
888,1001,transfer,Arabic,61,C,11/3/2020
889,1018,skip,Arabic,112,B,11/16/2020
890,1002,skip,Hindi,80,A,11/12/2020
891,1023,transfer,Hindi,36,C,11/22/2020
892,1016,decision,Hindi,69,B,11/18/2020
893,1006,transfer,French,20,B,11/16/2020
894,1025,transfer,Italian,35,D,11/22/2020
895,1007,skip,Hindi,99,B,11/7/2020
896,1010,skip,French,58,D,11/7/2020
897,1017,decision,Italian,13,D,11/16/2020
898,1048,decision,Persian,62,A,11/4/2020
899,1010,decision,Arabic,38,C,11/5/2020
900,1025,skip,Arabic,85,D,11/30/2020
901,1036,decision,Hindi,114,C,11/21/2020
902,1030,decision,Hindi,10,D,11/21/2020
903,1042,skip,Italian,48,B,11/13/2020
904,1017,decision,Persian,65,A,11/15/2020
905,1010,transfer,Persian,15,C,11/26/2020
906,1044,skip,Hindi,77,B,11/1/2020
907,1039,decision,Arabic,57,D,11/6/2020
908,1040,transfer,Hindi,51,D,11/11/2020
909,1022,transfer,French,106,D,11/14/2020
910,1025,transfer,French,96,C,11/13/2020
911,1042,transfer,Persian,84,B,11/3/2020
912,1037,transfer,Persian,39,D,11/20/2020
913,1018,skip,Arabic,30,A,11/14/2020
914,1044,skip,English,45,C,11/29/2020
915,1035,transfer,Italian,55,C,11/2/2020
916,1009,skip,Arabic,49,C,11/8/2020
917,1008,skip,French,14,B,11/27/2020
918,1032,transfer,Persian,110,C,11/30/2020
919,1027,skip,Persian,40,B,11/21/2020
920,1033,decision,Hindi,65,D,11/26/2020
921,1011,skip,Persian,90,A,11/13/2020
922,1027,skip,Hindi,107,B,11/2/2020
923,1002,skip,Italian,94,D,11/21/2020
924,1048,decision,Arabic,65,B,11/30/2020
925,1012,transfer,English,54,A,11/7/2020
926,1047,decision,English,85,A,11/28/2020
927,1025,skip,Arabic,19,C,11/20/2020
928,1006,decision,Hindi,71,A,11/27/2020
929,1029,decision,English,42,D,11/7/2020
930,1039,transfer,Italian,31,B,11/17/2020
931,1011,decision,French,50,C,11/17/2020
932,1032,skip,Persian,53,D,11/27/2020
933,1018,transfer,Italian,44,D,11/30/2020
934,1040,transfer,Persian,18,B,11/4/2020
935,1034,decision,Persian,15,D,11/17/2020
936,1028,skip,English,41,D,11/17/2020
937,1013,skip,Italian,21,B,11/26/2020
938,1011,decision,Hindi,111,B,11/24/2020
939,1035,transfer,English,14,D,11/1/2020
940,1003,transfer,French,39,A,11/2/2020
941,1033,transfer,Hindi,111,B,11/18/2020
942,1037,transfer,Arabic,85,B,11/26/2020
943,1001,decision,Italian,54,B,11/24/2020
944,1007,skip,Italian,108,D,11/5/2020
945,1033,skip,French,15,A,11/6/2020
946,1044,decision,French,38,C,11/6/2020
947,1026,transfer,Persian,15,A,11/28/2020
948,1042,transfer,French,90,C,11/10/2020
949,1016,skip,Hindi,30,B,11/2/2020
950,1008,skip,Arabic,103,C,11/6/2020
951,1022,transfer,Hindi,11,C,11/18/2020
952,1042,transfer,English,46,D,11/6/2020
953,1040,decision,French,48,B,11/18/2020
954,1032,decision,Hindi,48,C,11/21/2020
955,1036,decision,Hindi,119,D,11/10/2020
956,1038,skip,English,65,C,11/24/2020
957,1036,decision,Hindi,94,D,11/6/2020
958,1016,skip,Hindi,45,A,11/17/2020
959,1006,skip,Arabic,68,C,11/6/2020
960,1041,transfer,English,120,B,11/23/2020
961,1011,skip,Hindi,17,D,11/5/2020
962,1008,transfer,Arabic,28,A,11/11/2020
963,1007,skip,Hindi,102,D,11/9/2020
964,1040,transfer,Arabic,106,A,11/24/2020
965,1002,skip,Arabic,20,D,11/5/2020
966,1045,decision,Persian,13,A,11/4/2020
967,1028,skip,Persian,29,C,11/7/2020
968,1012,decision,Persian,84,A,11/6/2020
969,1002,skip,Italian,56,A,11/25/2020
970,1049,skip,English,91,D,11/4/2020
971,1050,skip,English,31,C,11/19/2020
972,1009,decision,Persian,33,A,11/24/2020
973,1035,transfer,Persian,110,D,11/21/2020
974,1024,transfer,Italian,33,A,11/30/2020
975,1038,decision,English,55,C,11/29/2020
976,1002,transfer,Hindi,62,D,11/23/2020
977,1027,transfer,French,102,C,11/10/2020
978,1034,decision,English,85,A,11/2/2020
979,1049,decision,French,24,B,11/10/2020
980,1047,transfer,French,37,C,11/7/2020
981,1044,transfer,Persian,71,D,11/18/2020
982,1001,transfer,Persian,70,A,11/9/2020
983,1026,decision,Persian,101,D,11/15/2020
984,1019,skip,French,27,C,11/13/2020
985,1002,transfer,English,96,A,11/5/2020
986,1010,skip,Persian,84,D,11/6/2020
987,1012,decision,Hindi,104,A,11/24/2020
988,1025,skip,French,55,C,11/2/2020
989,1018,transfer,Italian,99,B,11/8/2020
990,1043,decision,Hindi,58,C,11/13/2020
991,1013,skip,French,47,D,11/28/2020
992,1006,skip,Hindi,37,C,11/15/2020
993,1014,transfer,Arabic,58,B,11/1/2020
994,1031,decision,Hindi,14,D,11/14/2020
995,1031,skip,Hindi,114,D,11/14/2020
996,1017,skip,French,77,C,11/17/2020
997,1010,decision,English,105,A,11/14/2020
998,1019,decision,Arabic,19,D,11/18/2020
999,1006,transfer,Arabic,45,D,11/12/2020
1000,1040,skip,English,95,A,11/18/2020
1001,1046,skip,French,50,D,11/28/2020
1002,1009,skip,Arabic,35,D,11/7/2020
1003,1003,transfer,Persian,33,D,11/13/2020
1004,1042,skip,French,39,D,11/4/2020
1005,1042,skip,Italian,102,A,11/15/2020
1006,1024,transfer,English,31,A,11/2/2020
1007,1021,skip,English,51,C,11/10/2020
1008,1047,skip,Hindi,81,A,11/27/2020
1009,1006,decision,French,116,C,11/7/2020
1010,1019,transfer,English,25,C,11/26/2020
1011,1014,transfer,Arabic,112,A,11/8/2020
1012,1037,transfer,English,90,D,11/23/2020
1013,1028,decision,Italian,97,D,11/24/2020
1014,1029,transfer,English,73,C,11/4/2020
1015,1004,skip,French,99,D,11/11/2020
1016,1039,skip,English,120,C,11/30/2020
1017,1019,skip,Hindi,84,D,11/28/2020
1018,1038,skip,Persian,59,B,11/11/2020
1019,1019,skip,Hindi,16,A,11/10/2020
1020,1009,skip,Arabic,25,D,11/10/2020
1021,1027,transfer,Persian,57,B,11/1/2020
1022,1046,decision,French,83,A,11/6/2020
1023,1047,transfer,Hindi,25,D,11/5/2020
1024,1037,decision,Persian,39,A,11/17/2020
1025,1001,decision,English,72,A,11/18/2020
1026,1040,decision,Arabic,116,D,11/22/2020
1027,1022,transfer,Italian,75,D,11/5/2020
1028,1027,skip,Italian,27,C,11/2/2020
1029,1019,transfer,Italian,45,C,11/7/2020
1030,1024,decision,Italian,62,B,11/29/2020
1031,1028,skip,French,24,D,11/16/2020
1032,1023,decision,English,76,B,11/18/2020
1033,1029,skip,Persian,47,A,11/24/2020
1034,1036,skip,Persian,11,C,11/19/2020
1035,1022,decision,Persian,52,D,11/24/2020
1036,1026,decision,French,67,A,11/1/2020
1037,1046,skip,Persian,51,A,11/26/2020
1038,1039,decision,Italian,46,C,11/18/2020
1039,1012,transfer,Arabic,89,A,11/10/2020
1040,1023,transfer,Hindi,113,D,11/11/2020
1041,1034,transfer,English,106,A,11/19/2020
1042,1016,skip,French,54,A,11/13/2020
1043,1020,skip,Persian,71,B,11/23/2020
1044,1033,decision,Italian,108,A,11/17/2020
1045,1050,decision,English,81,C,11/4/2020
1046,1014,transfer,Persian,91,D,11/24/2020
1047,1048,transfer,French,11,A,11/20/2020
1048,1031,transfer,Arabic,119,A,11/6/2020
1049,1036,transfer,Hindi,47,D,11/26/2020
1050,1012,transfer,Hindi,25,C,11/21/2020
1051,1023,transfer,French,82,C,11/8/2020
1052,1046,transfer,Hindi,110,D,11/6/2020
1053,1007,skip,Hindi,107,C,11/12/2020
1054,1030,decision,Hindi,110,C,11/6/2020
1055,1016,transfer,Italian,27,A,11/5/2020
1056,1018,skip,Arabic,120,B,11/10/2020
1057,1015,skip,French,118,C,11/22/2020
1058,1011,skip,French,29,D,11/10/2020
1059,1018,decision,Arabic,24,A,11/7/2020
1060,1032,skip,English,34,D,11/5/2020
1061,1034,transfer,Arabic,69,C,11/13/2020
1062,1005,decision,Italian,108,D,11/11/2020
1063,1016,decision,Italian,115,D,11/23/2020
1064,1021,decision,Arabic,114,B,11/23/2020
1065,1011,skip,English,41,C,11/16/2020
1066,1018,transfer,French,15,A,11/10/2020
1067,1030,decision,French,12,B,11/27/2020
1068,1025,decision,Italian,27,C,11/24/2020
1069,1029,transfer,English,85,A,11/12/2020
1070,1018,skip,English,49,A,11/30/2020
1071,1013,decision,Persian,118,A,11/5/2020
1072,1034,decision,Arabic,96,A,11/8/2020
1073,1034,transfer,Arabic,47,B,11/28/2020
1074,1050,skip,Italian,25,C,11/14/2020
1075,1011,skip,Arabic,25,D,11/30/2020
1076,1049,transfer,French,72,B,11/29/2020
1077,1040,decision,French,76,C,11/2/2020
1078,1014,transfer,Italian,88,D,11/28/2020
1079,1043,skip,English,30,B,11/26/2020
1080,1034,transfer,French,57,A,11/17/2020
1081,1026,decision,Italian,43,D,11/18/2020
1082,1050,transfer,Italian,81,C,11/9/2020
1083,1013,decision,Hindi,56,C,11/18/2020
1084,1046,transfer,French,108,B,11/6/2020
1085,1039,skip,English,103,D,11/28/2020
1086,1039,transfer,Persian,68,B,11/2/2020
1087,1029,decision,Italian,106,D,11/11/2020
1088,1039,decision,Italian,92,A,11/8/2020
1089,1025,transfer,Persian,37,A,11/8/2020
1090,1036,transfer,Hindi,91,C,11/5/2020
1091,1048,transfer,English,87,B,11/10/2020
1092,1046,decision,Arabic,47,C,11/24/2020
1093,1040,decision,Persian,105,A,11/20/2020
